read;ins;del;sub
1;0.0026;0.004;0.0077
2;0.0029;0.0045;0.0086
3;0.0012;0.0019;0.0037
4;0.001;0.0015;0.003
5;0.0058;0.0091;0.0175
6;0.0028;0.0043;0.0083
7;0.0012;0.0019;0.0037
8;0.001;0.0015;0.0029
9;0.0034;0.0053;0.0103
10;0.0053;0.0083;0.016
11;0.0043;0.0067;0.0129
12;0.0175;0.0273;0.0526
13;0.0045;0.007;0.0136
14;0.0029;0.0045;0.0088
15;0.0026;0.004;0.0077
16;0.0069;0.0107;0.0207
17;0.0014;0.0022;0.0043
18;0.002;0.0032;0.0061
19;0.0044;0.0068;0.0131
20;0.0019;0.003;0.0057
21;0.0072;0.0112;0.0217
22;0.0021;0.0033;0.0064
23;0.0023;0.0035;0.0068
24;0.0053;0.0083;0.016
25;0.0048;0.0075;0.0144
26;0.0059;0.0092;0.0177
27;0.0015;0.0024;0.0046
28;0.0069;0.0107;0.0207
29;0.0022;0.0034;0.0066
30;0.0034;0.0053;0.0102
31;0.0042;0.0066;0.0126
32;0.0007;0.0011;0.0022
33;0.0041;0.0063;0.0122
34;0.0011;0.0017;0.0034
35;0.0012;0.0019;0.0037
36;0.0076;0.0118;0.0227
37;0.0017;0.0027;0.0052
38;0.0029;0.0046;0.0088
39;0.0014;0.0021;0.0041
40;0.0044;0.0069;0.0133
41;0.0029;0.0045;0.0087
42;0.0018;0.0028;0.0054
43;0.0018;0.0028;0.0054
44;0.015;0.0233;0.0449
45;0.0039;0.006;0.0117
46;0.0018;0.0029;0.0055
47;0.0018;0.0028;0.0054
48;0.0027;0.0042;0.008
49;0.0044;0.0068;0.0132
50;0.0031;0.0048;0.0093
51;0.0124;0.0193;0.0371
52;0.0009;0.0013;0.0026
53;0.003;0.0047;0.009
54;0.0015;0.0024;0.0046
55;0.0054;0.0083;0.0161
56;0.0105;0.0163;0.0315
57;0.0025;0.004;0.0076
58;0.0036;0.0056;0.0107
59;0.0047;0.0073;0.014
60;0.0025;0.004;0.0076
61;0.0065;0.01;0.0194
62;0.0003;0.0005;0.0009
63;0.003;0.0046;0.0089
64;0.0029;0.0045;0.0087
65;0.0089;0.0138;0.0266
66;0.0094;0.0147;0.0283
67;0.003;0.0047;0.009
68;0.0034;0.0053;0.0102
69;0.0042;0.0065;0.0126
70;0.0079;0.0123;0.0236
71;0.0022;0.0035;0.0067
72;0.0025;0.0038;0.0074
73;0.0044;0.0069;0.0132
74;0.0017;0.0026;0.005
75;0.0014;0.0022;0.0043
76;0.0059;0.0092;0.0177
77;0.0026;0.004;0.0077
78;0.0021;0.0033;0.0064
79;0.0011;0.0018;0.0034
80;0.0046;0.0071;0.0137
81;0.0038;0.0059;0.0115
82;0.0013;0.002;0.0038
83;0.001;0.0015;0.0029
84;0.0031;0.0048;0.0093
85;0.0025;0.0038;0.0074
86;0.002;0.0032;0.0061
87;0.0003;0.0004;0.0008
88;0.0018;0.0028;0.0055
89;0.0124;0.0193;0.0373
90;0.0031;0.0049;0.0094
91;0.0056;0.0087;0.0168
92;0.0032;0.0049;0.0095
93;0.0021;0.0033;0.0064
94;0.0008;0.0013;0.0025
95;0.0024;0.0037;0.0071
96;0.001;0.0015;0.0029
97;0.0022;0.0035;0.0067
98;0.0075;0.0117;0.0225
99;0.0026;0.0041;0.0078
100;0.007;0.0109;0.021
101;0.0014;0.0021;0.0041
102;0.0074;0.0115;0.0221
103;0.0056;0.0087;0.0167
104;0.0055;0.0086;0.0166
105;0.002;0.003;0.0059
106;0.0025;0.0039;0.0076
107;0.0021;0.0033;0.0064
108;0.0039;0.0061;0.0117
109;0.0048;0.0074;0.0143
110;0.0024;0.0038;0.0073
111;0.0049;0.0077;0.0148
112;0.0073;0.0114;0.0219
113;0.0017;0.0026;0.005
114;0.0061;0.0094;0.0182
115;0.0068;0.0106;0.0204
116;0.0019;0.003;0.0057
117;0.0011;0.0016;0.0032
118;0.0094;0.0146;0.0281
119;0.0041;0.0063;0.0122
120;0.0023;0.0035;0.0068
121;0.0029;0.0045;0.0088
122;0.0041;0.0064;0.0124
123;0.0073;0.0114;0.022
124;0.0122;0.0189;0.0365
125;0.0139;0.0217;0.0418
126;0.0045;0.0071;0.0136
127;0.0078;0.0121;0.0233
128;0.0019;0.003;0.0057
129;0.0033;0.0051;0.0098
130;0.0057;0.0089;0.0172
131;0.0016;0.0025;0.0048
132;0.0015;0.0023;0.0044
133;0.0051;0.008;0.0154
134;0.0034;0.0053;0.0102
135;0.003;0.0046;0.0089
136;0.0025;0.0039;0.0076
137;0.0076;0.0118;0.0227
138;0.0138;0.0215;0.0414
139;0.0178;0.0277;0.0533
140;0.0043;0.0067;0.0129
141;0.004;0.0062;0.0119
142;0.0067;0.0104;0.0201
143;0.0018;0.0028;0.0054
144;0.0086;0.0133;0.0257
145;0.0025;0.0039;0.0076
146;0.0088;0.0137;0.0265
147;0.0223;0.0347;0.067
148;0.0084;0.0131;0.0253
149;0.0013;0.002;0.0039
150;0.0056;0.0087;0.0167
151;0.0007;0.0011;0.0021
152;0.0043;0.0066;0.0128
153;0.0009;0.0014;0.0027
154;0.0011;0.0018;0.0034
155;0.0016;0.0025;0.0048
156;0.0015;0.0023;0.0045
157;0.0026;0.0041;0.0078
158;0.0035;0.0054;0.0105
159;0.0028;0.0043;0.0083
160;0.0071;0.011;0.0212
161;0.0043;0.0066;0.0128
162;0.0014;0.0022;0.0042
163;0.0031;0.0049;0.0094
164;0.0056;0.0087;0.0167
165;0.0029;0.0045;0.0087
166;0.0032;0.0049;0.0095
167;0.0027;0.0042;0.0081
168;0.0008;0.0012;0.0023
169;0.0101;0.0157;0.0304
170;0.0008;0.0012;0.0023
171;0.0028;0.0043;0.0083
172;0.0041;0.0064;0.0123
173;0.006;0.0093;0.018
174;0.0077;0.012;0.0231
175;0.0019;0.003;0.0057
176;0.004;0.0062;0.012
177;0.0055;0.0085;0.0164
178;0.0022;0.0034;0.0066
179;0.0096;0.0149;0.0288
180;0.0019;0.0029;0.0056
181;0.0111;0.0172;0.0333
182;0.0047;0.0073;0.014
183;0.0034;0.0053;0.0103
184;0.0021;0.0032;0.0062
185;0.002;0.0031;0.0061
186;0.0055;0.0086;0.0165
187;0.0092;0.0143;0.0276
188;0.0033;0.0052;0.01
189;0.0019;0.0029;0.0056
190;0.0047;0.0073;0.0141
191;0.0042;0.0066;0.0126
192;0.0077;0.012;0.0231
193;0.0033;0.0052;0.01
194;0.0155;0.0241;0.0464
195;0.0017;0.0027;0.0052
196;0.0012;0.0018;0.0035
197;0.0075;0.0117;0.0225
198;0.0029;0.0045;0.0087
199;0.0016;0.0025;0.0047
200;0.0011;0.0017;0.0032
201;0.004;0.0063;0.0121
202;0.0031;0.0049;0.0094
203;0.0058;0.009;0.0174
204;0.0008;0.0012;0.0023
205;0.0112;0.0175;0.0337
206;0.0038;0.006;0.0115
207;0.0025;0.0039;0.0076
208;0.0013;0.0021;0.004
209;0.003;0.0047;0.0091
210;0.0038;0.0059;0.0115
211;0.002;0.0031;0.006
212;0.0032;0.0049;0.0095
213;0.0015;0.0024;0.0046
214;0.003;0.0047;0.009
215;0.003;0.0047;0.0091
216;0.0032;0.0049;0.0095
217;0.0019;0.003;0.0058
218;0.0021;0.0032;0.0062
219;0.0061;0.0095;0.0183
220;0.0019;0.0029;0.0056
221;0.0011;0.0016;0.0032
222;0.0024;0.0037;0.0071
223;0.0024;0.0038;0.0073
224;0.0025;0.004;0.0076
225;0.0012;0.0018;0.0035
226;0.0038;0.0059;0.0115
227;0.0018;0.0028;0.0055
228;0.0042;0.0065;0.0125
229;0.0127;0.0198;0.0382
230;0.0033;0.0052;0.01
231;0.0021;0.0033;0.0064
232;0.0065;0.0101;0.0194
233;0.0026;0.004;0.0078
234;0.0098;0.0153;0.0295
235;0.0027;0.0042;0.008
236;0.0122;0.019;0.0366
237;0.0093;0.0145;0.028
238;0.0034;0.0053;0.0103
239;0.0023;0.0036;0.0069
240;0.004;0.0062;0.0119
241;0.0017;0.0027;0.0051
242;0.0013;0.002;0.0039
243;0.0035;0.0054;0.0104
244;0.0062;0.0096;0.0185
245;0.0023;0.0035;0.0068
246;0.0034;0.0053;0.0102
247;0.0027;0.0042;0.008
248;0.0072;0.0112;0.0216
249;0.001;0.0015;0.0029
250;0.007;0.0109;0.0209
251;0.0067;0.0104;0.02
252;0.0021;0.0032;0.0063
253;0.0042;0.0065;0.0125
254;0.01;0.0155;0.0299
255;0.0007;0.0011;0.0021
256;0.0017;0.0027;0.0052
257;0.0034;0.0053;0.0102
258;0.0002;0.0003;0.0005
259;0.0085;0.0133;0.0256
260;0.0066;0.0103;0.0199
261;0.0105;0.0163;0.0315
262;0.0024;0.0037;0.0072
263;0.0025;0.0038;0.0074
264;0.0012;0.0019;0.0036
265;0.0006;0.001;0.0019
266;0.0078;0.0121;0.0233
267;0.0029;0.0046;0.0088
268;0.0021;0.0033;0.0064
269;0.0009;0.0013;0.0026
270;0.0072;0.0111;0.0215
271;0.0034;0.0052;0.0101
272;0.0092;0.0144;0.0277
273;0.0023;0.0035;0.0068
274;0.0025;0.0039;0.0075
275;0.0009;0.0014;0.0026
276;0.0019;0.003;0.0057
277;0.0012;0.0018;0.0035
278;0.0021;0.0032;0.0062
279;0.0044;0.0069;0.0133
280;0.0009;0.0014;0.0027
281;0.0021;0.0033;0.0063
282;0.0053;0.0083;0.016
283;0.002;0.0031;0.0059
284;0.0062;0.0096;0.0186
285;0.001;0.0016;0.003
286;0.0014;0.0021;0.0041
287;0.0093;0.0144;0.0278
288;0.0038;0.0059;0.0113
289;0.0015;0.0023;0.0044
290;0.0018;0.0029;0.0055
291;0.0024;0.0038;0.0073
292;0.0015;0.0023;0.0044
293;0.0031;0.0048;0.0094
294;0.0007;0.0011;0.0022
295;0.0058;0.0091;0.0175
296;0.0021;0.0033;0.0063
297;0.0087;0.0136;0.0262
298;0.0034;0.0053;0.0101
299;0.0014;0.0022;0.0043
300;0.0004;0.0007;0.0013
301;0.0262;0.0407;0.0785
302;0.0012;0.0019;0.0036
303;0.001;0.0016;0.0031
304;0.001;0.0015;0.003
305;0.0031;0.0049;0.0094
306;0.0039;0.0061;0.0118
307;0.0013;0.002;0.0038
308;0.0009;0.0013;0.0026
309;0.0067;0.0104;0.02
310;0.0015;0.0023;0.0044
311;0.0031;0.0049;0.0094
312;0.0023;0.0036;0.0069
313;0.004;0.0063;0.0121
314;0.0085;0.0132;0.0254
315;0.0047;0.0074;0.0142
316;0.0007;0.0011;0.002
317;0.0028;0.0043;0.0083
318;0.0054;0.0084;0.0162
319;0.005;0.0078;0.015
320;0.005;0.0078;0.015
321;0.0001;0.0002;0.0004
322;0.0027;0.0042;0.0082
323;0.0015;0.0023;0.0045
324;0.0047;0.0073;0.0141
325;0.0075;0.0117;0.0225
326;0.002;0.003;0.0059
327;0.0009;0.0014;0.0027
328;0.0024;0.0037;0.0071
329;0.0047;0.0073;0.0141
330;0.0014;0.0021;0.0041
331;0.0038;0.0059;0.0115
332;0.0177;0.0275;0.0531
333;0.0185;0.0287;0.0554
334;0.0065;0.0101;0.0194
335;0.0022;0.0034;0.0065
336;0.0162;0.0252;0.0487
337;0.0145;0.0226;0.0436
338;0.0063;0.0097;0.0188
339;0.0026;0.004;0.0077
340;0.0056;0.0088;0.0169
341;0.0102;0.0159;0.0306
342;0.0015;0.0024;0.0046
343;0.0071;0.011;0.0213
344;0.0038;0.006;0.0115
345;0.0021;0.0033;0.0063
346;0.0004;0.0007;0.0013
347;0.0009;0.0014;0.0027
348;0.0024;0.0037;0.0071
349;0.0052;0.0081;0.0156
350;0.0043;0.0066;0.0128
351;0.0055;0.0085;0.0164
352;0.0105;0.0164;0.0316
353;0.0048;0.0075;0.0144
354;0.0013;0.002;0.0039
355;0.0034;0.0053;0.0102
356;0.0176;0.0274;0.0529
357;0.0023;0.0036;0.0069
358;0.0018;0.0028;0.0053
359;0.0019;0.003;0.0058
360;0.0042;0.0065;0.0126
361;0.001;0.0016;0.0031
362;0.001;0.0016;0.0031
363;0.0012;0.0018;0.0035
364;0.0052;0.0081;0.0156
365;0.0016;0.0025;0.0047
366;0.0098;0.0152;0.0294
367;0.0029;0.0046;0.0088
368;0.0096;0.0149;0.0287
369;0.0028;0.0043;0.0083
370;0.0019;0.0029;0.0057
371;0.0013;0.002;0.0038
372;0.0024;0.0038;0.0073
373;0.0027;0.0042;0.0081
374;0.0022;0.0034;0.0065
375;0.0108;0.0169;0.0325
376;0.0043;0.0067;0.0129
377;0.0072;0.0111;0.0215
378;0.0032;0.005;0.0096
379;0.0031;0.0048;0.0092
380;0.0006;0.0009;0.0017
381;0.0045;0.007;0.0135
382;0.0037;0.0058;0.0111
383;0.001;0.0016;0.003
384;0.0025;0.0038;0.0074
385;0.0045;0.0069;0.0134
386;0.0029;0.0045;0.0087
387;0.0015;0.0024;0.0046
388;0.0016;0.0024;0.0047
389;0.0015;0.0023;0.0045
390;0.0009;0.0015;0.0028
391;0.004;0.0062;0.0119
392;0.0029;0.0045;0.0087
393;0.0065;0.0102;0.0196
394;0.0013;0.0019;0.0038
395;0.0015;0.0024;0.0046
396;0.0037;0.0058;0.0112
397;0.0032;0.005;0.0097
398;0.0089;0.0138;0.0266
399;0.0017;0.0026;0.005
400;0.0022;0.0035;0.0067
401;0.0013;0.0021;0.004
402;0.0089;0.0139;0.0268
403;0.0015;0.0023;0.0044
404;0.0038;0.0059;0.0113
405;0.0055;0.0085;0.0165
406;0.0039;0.0061;0.0118
407;0.003;0.0047;0.0091
408;0.0018;0.0028;0.0055
409;0.0032;0.0049;0.0095
410;0.0041;0.0064;0.0124
411;0.0079;0.0122;0.0236
412;0.0076;0.0118;0.0228
413;0.0131;0.0204;0.0394
414;0.005;0.0078;0.015
415;0.0011;0.0017;0.0033
416;0.0047;0.0073;0.0142
417;0.0019;0.0029;0.0056
418;0.0029;0.0045;0.0087
419;0.0048;0.0074;0.0143
420;0.0031;0.0048;0.0092
421;0.0033;0.0051;0.0099
422;0.005;0.0079;0.0151
423;0.0014;0.0021;0.0041
424;0.0023;0.0036;0.007
425;0.0006;0.001;0.0019
426;0.0009;0.0013;0.0026
427;0.0037;0.0058;0.0111
428;0.0032;0.005;0.0096
429;0.003;0.0047;0.0091
430;0.0026;0.0041;0.0078
431;0.0057;0.0089;0.0172
432;0.0027;0.0042;0.0081
433;0.0012;0.0019;0.0037
434;0.0037;0.0058;0.0111
435;0.0026;0.004;0.0077
436;0.0105;0.0163;0.0314
437;0.011;0.0172;0.0331
438;0.0063;0.0098;0.019
439;0.0032;0.005;0.0097
440;0.0035;0.0055;0.0106
441;0.0032;0.005;0.0096
442;0.0024;0.0038;0.0073
443;0.0026;0.0041;0.0079
444;0.0053;0.0083;0.016
445;0.0017;0.0026;0.005
446;0.0071;0.011;0.0212
447;0.0005;0.0008;0.0015
448;0.0023;0.0036;0.0069
449;0.0021;0.0033;0.0063
450;0.0031;0.0048;0.0092
451;0.0044;0.0069;0.0132
452;0.0935;0.1455;0.2805
453;0.0024;0.0037;0.0072
454;0.0018;0.0028;0.0054
455;0.0098;0.0153;0.0295
456;0.0026;0.0041;0.0079
457;0.0005;0.0008;0.0016
458;0.0082;0.0128;0.0247
459;0.0028;0.0043;0.0083
460;0.0123;0.0191;0.0368
461;0.0057;0.0088;0.0171
462;0.0007;0.0011;0.0021
463;0.0059;0.0092;0.0178
464;0.0077;0.012;0.0232
465;0.0036;0.0057;0.0109
466;0.0037;0.0058;0.0112
467;0.0067;0.0104;0.02
468;0.0061;0.0095;0.0184
469;0.0031;0.0049;0.0094
470;0.0059;0.0091;0.0176
471;0.0032;0.0049;0.0095
472;0.003;0.0047;0.009
473;0.0064;0.01;0.0193
474;0.0015;0.0023;0.0045
475;0.0081;0.0126;0.0243
476;0.0017;0.0026;0.005
477;0.0036;0.0057;0.0109
478;0.0156;0.0243;0.0468
479;0.0045;0.007;0.0136
480;0.002;0.0031;0.006
481;0.0016;0.0025;0.0049
482;0.0033;0.0051;0.0098
483;0.006;0.0093;0.018
484;0.0018;0.0028;0.0055
485;0.0041;0.0063;0.0122
486;0.0061;0.0096;0.0184
487;0.0033;0.0051;0.0099
488;0.0018;0.0029;0.0055
489;0.002;0.0031;0.0061
490;0.0018;0.0028;0.0054
491;0.0033;0.0052;0.01
492;0.0023;0.0035;0.0068
493;0.0017;0.0026;0.005
494;0.0008;0.0012;0.0024
495;0.0031;0.0049;0.0094
496;0.001;0.0015;0.0029
497;0.0015;0.0024;0.0045
498;0.004;0.0062;0.0119
499;0.0011;0.0017;0.0032
500;0.002;0.003;0.0059
501;0.0141;0.0219;0.0422
502;0.0017;0.0026;0.005
503;0.0037;0.0058;0.0112
504;0.0013;0.002;0.0039
505;0.0064;0.01;0.0193
506;0.0012;0.0019;0.0037
507;0.0017;0.0026;0.005
508;0.004;0.0062;0.012
509;0.0029;0.0046;0.0088
510;0.001;0.0016;0.0031
511;0.0038;0.006;0.0115
512;0.0089;0.0139;0.0268
513;0.0018;0.0027;0.0053
514;0.0022;0.0033;0.0065
515;0.0014;0.0022;0.0043
516;0.0113;0.0176;0.0339
517;0.0012;0.0018;0.0036
518;0.0106;0.0165;0.0318
519;0.0044;0.0068;0.0132
520;0.0057;0.0089;0.0172
521;0.0017;0.0026;0.0051
522;0.0035;0.0054;0.0105
523;0.0069;0.0107;0.0206
524;0.0071;0.0111;0.0214
525;0.0037;0.0058;0.0111
526;0.0029;0.0045;0.0087
527;0.0019;0.0029;0.0056
528;0.0031;0.0048;0.0092
529;0.0024;0.0038;0.0073
530;0.0006;0.001;0.0019
531;0.0328;0.0511;0.0985
532;0.0022;0.0035;0.0067
533;0.0051;0.008;0.0154
534;0.0046;0.0072;0.0138
535;0.0021;0.0032;0.0062
536;0.0064;0.0099;0.0192
537;0.0045;0.007;0.0135
538;0.0032;0.005;0.0096
539;0.0074;0.0116;0.0223
540;0.0028;0.0044;0.0085
541;0.0018;0.0028;0.0054
542;0.0018;0.0028;0.0055
543;0.002;0.0031;0.006
544;0.0013;0.002;0.0038
545;0.0023;0.0036;0.0069
546;0.0065;0.01;0.0194
547;0.0073;0.0114;0.022
548;0.0017;0.0026;0.0051
549;0.001;0.0016;0.003
550;0.0012;0.0018;0.0035
551;0.0018;0.0028;0.0054
552;0.0044;0.0069;0.0133
553;0.0047;0.0073;0.0141
554;0.0015;0.0024;0.0046
555;0.0037;0.0058;0.0112
556;0.0063;0.0098;0.019
557;0.0097;0.0151;0.0291
558;0.0035;0.0054;0.0105
559;0.0021;0.0033;0.0064
560;0.008;0.0124;0.0239
561;0.0104;0.0161;0.0311
562;0.0016;0.0025;0.0049
563;0.0028;0.0044;0.0085
564;0.0029;0.0046;0.0088
565;0.003;0.0046;0.0089
566;0.0018;0.0029;0.0055
567;0.0051;0.008;0.0154
568;0.0092;0.0144;0.0277
569;0.0037;0.0058;0.0111
570;0.0008;0.0013;0.0025
571;0.0018;0.0028;0.0054
572;0.0043;0.0067;0.0129
573;0.0015;0.0024;0.0045
574;0.0008;0.0012;0.0023
575;0.0009;0.0013;0.0026
576;0.004;0.0062;0.0119
577;0.0013;0.002;0.0038
578;0.0023;0.0036;0.007
579;0.0038;0.0059;0.0114
580;0.0024;0.0038;0.0073
581;0.0055;0.0085;0.0164
582;0.0017;0.0026;0.0051
583;0.0083;0.0129;0.0249
584;0.0035;0.0055;0.0106
585;0.0039;0.0061;0.0118
586;0.0028;0.0044;0.0085
587;0.01;0.0156;0.0301
588;0.0042;0.0066;0.0127
589;0.006;0.0093;0.0179
590;0.0175;0.0273;0.0526
591;0.0053;0.0083;0.016
592;0.0064;0.0099;0.0191
593;0.0013;0.0021;0.004
594;0.0023;0.0036;0.0069
595;0.0015;0.0024;0.0045
596;0.0009;0.0013;0.0026
597;0.0025;0.0039;0.0075
598;0.0009;0.0014;0.0027
599;0.0036;0.0056;0.0107
600;0.0057;0.0089;0.0172
601;0.0022;0.0034;0.0065
602;0.0098;0.0153;0.0295
603;0.0061;0.0094;0.0182
604;0.0021;0.0032;0.0062
605;0.0015;0.0024;0.0046
606;0.0021;0.0033;0.0063
607;0.0013;0.0021;0.004
608;0.0014;0.0021;0.0041
609;0.0045;0.007;0.0135
610;0.0117;0.0183;0.0352
611;0.0025;0.0039;0.0074
612;0.0039;0.0061;0.0118
613;0.0028;0.0044;0.0085
614;0.0019;0.0029;0.0056
615;0.0024;0.0038;0.0073
616;0.0037;0.0058;0.0112
617;0.0008;0.0012;0.0023
618;0.004;0.0063;0.0121
619;0.002;0.0031;0.0059
620;0.0011;0.0017;0.0032
621;0.0042;0.0065;0.0125
622;0.0025;0.0039;0.0076
623;0.006;0.0093;0.0179
624;0.0009;0.0014;0.0027
625;0.0023;0.0036;0.0069
626;0.0023;0.0035;0.0068
627;0.0035;0.0054;0.0105
628;0.0026;0.004;0.0078
629;0.002;0.0032;0.0061
630;0.0016;0.0025;0.0048
631;0.0069;0.0108;0.0208
632;0.0033;0.0052;0.0099
633;0.0024;0.0037;0.0071
634;0.0099;0.0154;0.0296
635;0.0028;0.0043;0.0083
636;0.0013;0.002;0.0038
637;0.0112;0.0174;0.0335
638;0.0044;0.0069;0.0132
639;0.0028;0.0044;0.0084
640;0.0089;0.0139;0.0268
641;0.0059;0.0092;0.0177
642;0.0019;0.003;0.0058
643;0.002;0.003;0.0059
644;0.0047;0.0072;0.014
645;0.0021;0.0033;0.0063
646;0.0013;0.002;0.0039
647;0.0028;0.0043;0.0084
648;0.0036;0.0056;0.0109
649;0.0026;0.004;0.0077
650;0.0038;0.0059;0.0115
651;0.0018;0.0027;0.0053
652;0.0023;0.0036;0.0069
653;0.004;0.0062;0.012
654;0.0023;0.0036;0.007
655;0.006;0.0093;0.018
656;0.0025;0.0038;0.0074
657;0.0034;0.0053;0.0103
658;0.0014;0.0022;0.0043
659;0.0067;0.0104;0.02
660;0.0038;0.006;0.0115
661;0.0036;0.0055;0.0107
662;0.0067;0.0105;0.0202
663;0.0073;0.0114;0.0219
664;0.0019;0.0029;0.0056
665;0.0023;0.0036;0.0069
666;0.0012;0.0019;0.0036
667;0.0266;0.0414;0.0798
668;0.0069;0.0108;0.0208
669;0.0036;0.0056;0.0108
670;0.0008;0.0012;0.0023
671;0.0034;0.0052;0.0101
672;0.0024;0.0038;0.0073
673;0.0025;0.0038;0.0074
674;0.004;0.0062;0.0119
675;0.0036;0.0056;0.0108
676;0.0021;0.0033;0.0063
677;0.003;0.0046;0.0089
678;0.0018;0.0027;0.0053
679;0.0015;0.0023;0.0044
680;0.0027;0.0042;0.0081
681;0.0008;0.0013;0.0024
682;0.003;0.0047;0.009
683;0.0047;0.0074;0.0142
684;0.0021;0.0033;0.0064
685;0.0044;0.0069;0.0133
686;0.0027;0.0042;0.0081
687;0.0009;0.0015;0.0028
688;0.0041;0.0063;0.0122
689;0.0175;0.0273;0.0526
690;0.0012;0.0019;0.0037
691;0.0017;0.0026;0.005
692;0.0041;0.0063;0.0122
693;0.0064;0.01;0.0193
694;0.0032;0.005;0.0096
695;0.0012;0.0018;0.0036
696;0.0062;0.0096;0.0185
697;0.0043;0.0066;0.0128
698;0.0072;0.0112;0.0216
699;0.0018;0.0028;0.0055
700;0.0092;0.0142;0.0275
701;0.0014;0.0021;0.0041
702;0.0022;0.0034;0.0065
703;0.0045;0.0071;0.0136
704;0.0035;0.0055;0.0105
705;0.0049;0.0076;0.0146
706;0.0041;0.0063;0.0122
707;0.001;0.0016;0.003
708;0.0033;0.0051;0.0098
709;0.0024;0.0038;0.0073
710;0.0139;0.0216;0.0416
711;0.0021;0.0032;0.0062
712;0.0026;0.0041;0.0079
713;0.0036;0.0056;0.0108
714;0.0028;0.0044;0.0085
715;0.002;0.0032;0.0061
716;0.0046;0.0072;0.0138
717;0.0047;0.0073;0.0141
718;0.0047;0.0072;0.014
719;0.001;0.0016;0.003
720;0.0056;0.0087;0.0168
721;0.0034;0.0053;0.0101
722;0.0022;0.0035;0.0067
723;0.0023;0.0036;0.007
724;0.0036;0.0056;0.0108
725;0.0038;0.006;0.0115
726;0.0047;0.0074;0.0142
727;0.003;0.0047;0.0091
728;0.0076;0.0119;0.0229
729;0.0066;0.0103;0.0198
730;0.002;0.0031;0.006
731;0.0028;0.0043;0.0083
732;0.0022;0.0034;0.0065
733;0.0072;0.0113;0.0217
734;0.0028;0.0044;0.0085
735;0.0036;0.0055;0.0107
736;0.0044;0.0069;0.0133
737;0.0033;0.0051;0.0098
738;0.0016;0.0025;0.0048
739;0.0017;0.0026;0.005
740;0.0019;0.003;0.0057
741;0.008;0.0125;0.0241
742;0.0019;0.0029;0.0056
743;0.0062;0.0096;0.0185
744;0.0013;0.002;0.0038
745;0.0088;0.0137;0.0265
746;0.0051;0.0079;0.0152
747;0.001;0.0016;0.0031
748;0.002;0.0032;0.0061
749;0.0047;0.0074;0.0142
750;0.0019;0.0029;0.0057
751;0.0021;0.0033;0.0064
752;0.0038;0.0059;0.0113
753;0.0059;0.0092;0.0178
754;0.0137;0.0213;0.041
755;0.0062;0.0097;0.0187
756;0.0042;0.0065;0.0125
757;0.0034;0.0053;0.0101
758;0.0039;0.006;0.0116
759;0.0018;0.0028;0.0054
760;0.0068;0.0106;0.0204
761;0.0026;0.0041;0.0079
762;0.001;0.0015;0.003
763;0.0006;0.0009;0.0017
764;0.0048;0.0074;0.0144
765;0.0013;0.002;0.0039
766;0.0009;0.0015;0.0028
767;0.0015;0.0023;0.0044
768;0.0026;0.0041;0.0079
769;0.0026;0.0041;0.0078
770;0.0056;0.0087;0.0169
771;0.0028;0.0044;0.0084
772;0.0045;0.0069;0.0134
773;0.0043;0.0067;0.013
774;0.0007;0.0011;0.0021
775;0.0043;0.0067;0.0129
776;0.0044;0.0069;0.0133
777;0.0026;0.004;0.0077
778;0.0014;0.0023;0.0043
779;0.0053;0.0082;0.0158
780;0.0024;0.0037;0.0072
781;0.0032;0.0049;0.0095
782;0.0092;0.0144;0.0277
783;0.0012;0.0018;0.0035
784;0.0077;0.012;0.0231
785;0.0014;0.0021;0.0041
786;0.0023;0.0036;0.0069
787;0.0023;0.0036;0.007
788;0.005;0.0077;0.0149
789;0.0026;0.004;0.0077
790;0.002;0.0031;0.006
791;0.0069;0.0108;0.0208
792;0.0055;0.0085;0.0164
793;0.0017;0.0026;0.0051
794;0.0025;0.0039;0.0075
795;0.0017;0.0026;0.0051
796;0.003;0.0046;0.0089
797;0.0016;0.0025;0.0049
798;0.0034;0.0053;0.0102
799;0.0076;0.0118;0.0227
800;0.0025;0.004;0.0076
801;0.0021;0.0033;0.0063
802;0.0074;0.0115;0.0221
803;0.012;0.0186;0.0359
804;0.0006;0.001;0.0019
805;0.0023;0.0036;0.0069
806;0.0037;0.0057;0.011
807;0.0039;0.0061;0.0117
808;0.0034;0.0052;0.0101
809;0.0023;0.0036;0.0069
810;0.0027;0.0042;0.0082
811;0.0042;0.0066;0.0127
812;0.0022;0.0034;0.0066
813;0.0011;0.0016;0.0032
814;0.0031;0.0048;0.0092
815;0.003;0.0046;0.009
816;0.0078;0.0121;0.0233
817;0.0024;0.0038;0.0073
818;0.0012;0.0019;0.0036
819;0.0046;0.0071;0.0138
820;0.0038;0.0059;0.0113
821;0.0062;0.0096;0.0185
822;0.0024;0.0038;0.0073
823;0.0006;0.0009;0.0017
824;0.0041;0.0064;0.0123
825;0.0048;0.0075;0.0145
826;0.0056;0.0087;0.0168
827;0.0006;0.0009;0.0017
828;0.002;0.0032;0.0061
829;0.0006;0.001;0.0019
830;0.0014;0.0021;0.0041
831;0.0064;0.0099;0.0191
832;0.0055;0.0086;0.0166
833;0.0012;0.0019;0.0036
834;0.0024;0.0038;0.0073
835;0.004;0.0063;0.0121
836;0.0044;0.0068;0.0132
837;0.0026;0.004;0.0078
